LocalID,OriginTag,Description,DeviceID,Unit,Type
/blueone_tagnative/IAS/MES-40426/Meas1/PRIM,MES-40426/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40427/Meas1/PRIM,MES-40427/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40435/Meas1/PRIM,MES-40435/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40437/Meas1/PRIM,MES-40437/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40438/Meas1/PRIM,MES-40438/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40439/Meas1/PRIM,MES-40439/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40443/Meas1/PRIM,MES-40443/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40457/Meas1/PRIM,MES-40457/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40462/Meas1/PRIM,MES-40462/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40463/Meas1/PRIM,MES-40463/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40464/Meas1/PRIM,MES-40464/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40466/Meas1/PRIM,MES-40466/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40467/Meas1/PRIM,MES-40467/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40469/Meas1/PRIM,MES-40469/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40473/Meas1/PRIM,MES-40473/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40477/Meas1/PRIM,MES-40477/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40480/Meas1/PRIM,MES-40480/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40481/Meas1/PRIM,MES-40481/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40483/Meas1/PRIM,MES-40483/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40496/Meas1/PRIM,MES-40496/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40497/Meas1/PRIM,MES-40497/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-40498/Meas1/PRIM,MES-40498/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-PDT8606/Meas1/PRIM,MES-PDT8606/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-PT8103/Meas1/PRIM,MES-PT8103/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-TT8117/Meas1/PRIM,MES-TT8117/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-TT8605/Meas1/PRIM,MES-TT8605/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-TT8608/Meas1/PRIM,MES-TT8608/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-TT8612.1/Meas1/PRIM,MES-TT8612.1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-TT8612.2/Meas1/PRIM,MES-TT8612.2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-TT8701/Meas1/PRIM,MES-TT8701/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-TT8707/Meas1/PRIM,MES-TT8707/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XC1634-1/Meas1/PRIM,MES-XC1634-1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XC1718/Meas1/PRIM,MES-XC1718/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XC1719/Meas1/PRIM,MES-XC1719/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XC1727/Meas1/PRIM,MES-XC1727/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XC2184/Meas1/PRIM,MES-XC2184/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XC6008/Meas1/PRIM,MES-XC6008/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XC6635/Meas1/PRIM,MES-XC6635/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XC6636/Meas1/PRIM,MES-XC6636/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XC8721/Meas1/PRIM,MES-XC8721/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XT6070/Meas1/PRIM,MES-XT6070/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XT6332-A/Meas1/PRIM,MES-XT6332-A/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XT6332-B/Meas1/PRIM,MES-XT6332-B/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MES-XX8460/Meas1/PRIM,MES-XX8460/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MWV-002Raw/Meas1/PRIM,MWV-002Raw/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/MX010.05/Meas1/PRIM,MX010.05/Meas1/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/NG1-PI-8.59/Meas1/PRIM,NG1-PI-8.59/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/NG1-XI-8.01/OutRunning/PRIM,NG1-XI-8.01/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/NG2-PI-8.59/Meas1/PRIM,NG2-PI-8.59/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/NG2-XI-8.01/OutRunning/PRIM,NG2-XI-8.01/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/NO.1_GE_RunHour/Meas1/PRIM,NO.1_GE_RunHour/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/NO.2_GE_RunHour/Meas1/PRIM,NO.2_GE_RunHour/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/NO.3_GE_RunHour/Meas1/PRIM,NO.3_GE_RunHour/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/NO.4_GE_RunHour/Meas1/PRIM,NO.4_GE_RunHour/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OB001.02/AccValue/PRIM,OB001.02/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OE013.02/AccValue/PRIM,OE013.02/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OE018_DEV/DEV/PRIM,OE018_DEV/DEV/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OE113.02/AccValue/PRIM,OE113.02/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OE118_DEV/DEV/PRIM,OE118_DEV/DEV/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OE118.01_Acc/AccValue/PRIM,OE118.01_Acc/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OE120.01_Acc/AccValue/PRIM,OE120.01_Acc/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OF008/OutRunning/PRIM,OF008/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/oFGC1_Run/Meas1/PRIM,oFGC1_Run/Meas1/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/oFGC2_Run/Meas1/PRIM,oFGC2_Run/Meas1/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/oGMS_FVSP/Meas1/PRIM,oGMS_FVSP/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/oGMS_PID4LSel/OutVal/PRIM,oGMS_PID4LSel/OutVal/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OM013.02/AccValue/PRIM,OM013.02/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OM023.02/AccValue/PRIM,OM023.02/AccValue/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OPV1_PID1/LimitL/PRIM,OPV1_PID1/LimitL/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OPV2_PID1/LimitL/PRIM,OPV2_PID1/LimitL/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OPV3_PID1/LimitL/PRIM,OPV3_PID1/LimitL/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OVERA_EFF_FG/Meas1/PRIM,OVERA_EFF_FG/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/OVERA_EFF_FO/Meas1/PRIM,OVERA_EFF_FO/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PCV-R004/OutControl/PRIM,PCV-R004/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PDIT-R001/LimitH/PRIM,PDIT-R001/LimitH/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/PDIT-R002/LimitH/PRIM,PDIT-R002/LimitH/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/PDIT-R051/LimitH/PRIM,PDIT-R051/LimitH/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/PF-001-A/Lamp/PRIM,PF-001-A/Lamp/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/PF-001-B/Lamp/PRIM,PF-001-B/Lamp/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/PF-001/Lamp/PRIM,PF-001/Lamp/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/PIC-1FeedFwd/OutMeas/PRIM,PIC-1FeedFwd/OutMeas/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PIC-2/LimitL/PRIM,PIC-2/LimitL/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PIC-BBC_OPV/LimitL/PRIM,PIC-BBC_OPV/LimitL/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PIC-GH004.01/ConOut/PRIM,PIC-GH004.01/ConOut/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PIC-GH004/ConOut/PRIM,PIC-GH004/ConOut/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PIC-GH020.01/ConOut/PRIM,PIC-GH020.01/ConOut/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PIC-GH020/ConOut/PRIM,PIC-GH020/ConOut/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PIC-R002/LimitH/PRIM,PIC-R002/LimitH/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PIC-R010/LimitH/PRIM,PIC-R010/LimitH/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PM001.32/Meas1/PRIM,PM001.32/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PM002.32/Meas1/PRIM,PM002.32/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PM003.32/Meas1/PRIM,PM003.32/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PM004.32/Meas1/PRIM,PM004.32/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PR037/OutControl/PRIM,PR037/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PR038/OutControl/PRIM,PR038/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PR041/OutControl/PRIM,PR041/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PS-R401/Meas1/PRIM,PS-R401/Meas1/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/PV-001-A/OutControl/PRIM,PV-001-A/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/PV-001-B/OutControl/PRIM,PV-001-B/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/SG023.01T/Volume/PRIM,SG023.01T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/SOV-001-A/OutClosed/PRIM,SOV-001-A/OutClosed/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/SOV-001-A/OutOpened/PRIM,SOV-001-A/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/SOV-001-B/OutClosed/PRIM,SOV-001-B/OutClosed/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/SOV-001-B/OutOpened/PRIM,SOV-001-B/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/TA012/OutRunning/PRIM,TA012/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/TA013/OutRunning/PRIM,TA013/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/TA014/OutRunning/PRIM,TA014/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/Temp_Diff1/B1/PRIM,Temp_Diff1/B1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/Temp_Diff1/B3/PRIM,Temp_Diff1/B3/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m1d1/Meas1/PRIM,tension_m1d1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m1d2/Meas1/PRIM,tension_m1d2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m2d1/Meas1/PRIM,tension_m2d1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m2d2/Meas1/PRIM,tension_m2d2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m3d1/Meas1/PRIM,tension_m3d1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m3d2/Meas1/PRIM,tension_m3d2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m4d1/Meas1/PRIM,tension_m4d1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m4d2/Meas1/PRIM,tension_m4d2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m5d1/Meas1/PRIM,tension_m5d1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m5d2/Meas1/PRIM,tension_m5d2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m6d1/Meas1/PRIM,tension_m6d1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m6d2/Meas1/PRIM,tension_m6d2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m7d1/Meas1/PRIM,tension_m7d1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m7d2/Meas1/PRIM,tension_m7d2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m8d1/Meas1/PRIM,tension_m8d1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m8d2/Meas1/PRIM,tension_m8d2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_m8d3/Meas1/PRIM,tension_m8d3/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_w1d1/Meas1/PRIM,tension_w1d1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_w1d2/Meas1/PRIM,tension_w1d2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_w2d1/Meas1/PRIM,tension_w2d1/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/tension_w2d2/Meas1/PRIM,tension_w2d2/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TK1_SS_AVG_A/Average_Temp/PRIM,TK1_SS_AVG_A/Average_Temp/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TK1_SS_AVG_B/Average_Temp/PRIM,TK1_SS_AVG_B/Average_Temp/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TK2_SS_AVG_A/Average_Temp/PRIM,TK2_SS_AVG_A/Average_Temp/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TK2_SS_AVG_B/Average_Temp/PRIM,TK2_SS_AVG_B/Average_Temp/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TK3_SS_AVG_A/Average_Temp/PRIM,TK3_SS_AVG_A/Average_Temp/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TK3_SS_AVG_B/Average_Temp/PRIM,TK3_SS_AVG_B/Average_Temp/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TK4_SS_AVG_A/Average_Temp/PRIM,TK4_SS_AVG_A/Average_Temp/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TK4_SS_AVG_B/Average_Temp/PRIM,TK4_SS_AVG_B/Average_Temp/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40014T/Volume/PRIM,TLG-40014T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40017T/Volume/PRIM,TLG-40017T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40020T/Volume/PRIM,TLG-40020T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40023T/Volume/PRIM,TLG-40023T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40026T/Volume/PRIM,TLG-40026T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40029T/Volume/PRIM,TLG-40029T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40032T/Volume/PRIM,TLG-40032T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40035T/Volume/PRIM,TLG-40035T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40038T/Volume/PRIM,TLG-40038T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40041T/Volume/PRIM,TLG-40041T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40044T/Volume/PRIM,TLG-40044T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40047T/Volume/PRIM,TLG-40047T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40050T/Volume/PRIM,TLG-40050T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40089T/Volume/PRIM,TLG-40089T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40092T/Volume/PRIM,TLG-40092T/Volume/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40101/Meas1/PRIM,TLG-40101/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40102/Meas1/PRIM,TLG-40102/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40103/Meas1/PRIM,TLG-40103/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TLG-40104/Meas1/PRIM,TLG-40104/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TV-001-A/OutControl/PRIM,TV-001-A/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TV-001-B/OutControl/PRIM,TV-001-B/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TV-002-A/OutControl/PRIM,TV-002-A/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TV-002-B/OutControl/PRIM,TV-002-B/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TV-003-A/OutControl/PRIM,TV-003-A/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TV-003-B/OutControl/PRIM,TV-003-B/OutControl/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/TX051.01_Btn/Out/PRIM,TX051.01_Btn/Out/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/TX072/OutRunning/PRIM,TX072/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/TX073/OutRunning/PRIM,TX073/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/TX151.01_Btn/Out/PRIM,TX151.01_Btn/Out/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/TX172/OutRunning/PRIM,TX172/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/TX173/OutRunning/PRIM,TX173/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/UNLD_SYS_AL/Meas1/PRIM,UNLD_SYS_AL/Meas1/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VB002/OutRunning/PRIM,VB002/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VC002/OutRunning/PRIM,VC002/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VRC-CG405/OutClosed/PRIM,VRC-CG405/OutClosed/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VRC-CG405/OutOpened/PRIM,VRC-CG405/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VRC-CG415/OutClosed/PRIM,VRC-CG415/OutClosed/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VRC-CG415/OutOpened/PRIM,VRC-CG415/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VRC-CG416/OutClosed/PRIM,VRC-CG416/OutClosed/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VRC-CG416/OutOpened/PRIM,VRC-CG416/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VRC-CG417/OutClosed/PRIM,VRC-CG417/OutClosed/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VRC-CG417/OutOpened/PRIM,VRC-CG417/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VRC-CG636/OutClosed/PRIM,VRC-CG636/OutClosed/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VRC-CG636/OutOpened/PRIM,VRC-CG636/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/VRHI_PR/Meas1/PRIM,VRHI_PR/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS001/Meas1/PRIM,WCS001/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS002/Meas1/PRIM,WCS002/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS003/Meas1/PRIM,WCS003/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS004/Meas1/PRIM,WCS004/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS005/Meas1/PRIM,WCS005/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS006/Meas1/PRIM,WCS006/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS007/Meas1/PRIM,WCS007/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS008/Meas1/PRIM,WCS008/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS009/Meas1/PRIM,WCS009/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS010/Meas1/PRIM,WCS010/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS011/Meas1/PRIM,WCS011/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS012/Meas1/PRIM,WCS012/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS013/Meas1/PRIM,WCS013/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS014/Meas1/PRIM,WCS014/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS015/Meas1/PRIM,WCS015/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS016/Meas1/PRIM,WCS016/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS017/Meas1/PRIM,WCS017/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS018/Meas1/PRIM,WCS018/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS019/Meas1/PRIM,WCS019/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS020/Meas1/PRIM,WCS020/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS027/Meas1/PRIM,WCS027/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS028/Meas1/PRIM,WCS028/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS029/Meas1/PRIM,WCS029/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS030/Meas1/PRIM,WCS030/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS031/Meas1/PRIM,WCS031/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS032/Meas1/PRIM,WCS032/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS033/Meas1/PRIM,WCS033/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS034/Meas1/PRIM,WCS034/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS036/Meas1/PRIM,WCS036/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS037/Meas1/PRIM,WCS037/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS038/Meas1/PRIM,WCS038/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS041/Meas1/PRIM,WCS041/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS042/Meas1/PRIM,WCS042/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS043/Meas1/PRIM,WCS043/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WCS044/Meas1/PRIM,WCS044/Meas1/PRIM,,IAS,,Decimal
/blueone_tagnative/IAS/WS001/OutClosed/PRIM,WS001/OutClosed/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/WW001/OutRunning/PRIM,WW001/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/WW002/OutRunning/PRIM,WW002/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/WW005/OutRunning/PRIM,WW005/OutRunning/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/XL-009-A/Lamp/PRIM,XL-009-A/Lamp/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/XL-009-B/Lamp/PRIM,XL-009-B/Lamp/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/XL-010-A/Lamp/PRIM,XL-010-A/Lamp/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/XL-010-B/Lamp/PRIM,XL-010-B/Lamp/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/XL-011-A/Lamp/PRIM,XL-011-A/Lamp/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/XL-011-B/Lamp/PRIM,XL-011-B/Lamp/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/XL-012-A/Lamp/PRIM,XL-012-A/Lamp/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/XL-012-B/Lamp/PRIM,XL-012-B/Lamp/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV103100/OutOpened/PRIM,ZV103100/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV103101/OutOpened/PRIM,ZV103101/OutOpened/PRIM,,IAS,,Boolean
/blueone_tagnative/IAS/ZV103102/OutOpened/PRIM,ZV103102/OutOpened/PRIM,,IAS,,Boolean
